super_opeid,name,type,tier,tier_name,iclevel,region,state,czname,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,,
8145,Nashville State Community College,1,9,Two-year (public and private not-for-profit),2,3,TN,Nashville,0.130434982,0.207371367,0.226070261,0.253159193,0.182964196,0.079082371,0.038023372,0.007663357,0.000702365,0.157442513,0.219223182,0.327333756,0.224161046,0.071839503,0.13919088,0.22495482,0.329493998,0.201235008,0.105125294,0.156695735,0.192741979,0.263894431,0.248928697,0.137739159,0.141498119,0.164440718,0.263904674,0.258368454,0.171788035,0.137676198,0.197839102,0.254103069,0.227932733,0.182448899,,
2873,Nassau Community College,1,9,Two-year (public and private not-for-profit),2,1,NY,New York,0.106172133,0.159920628,0.190307014,0.23773153,0.305868695,0.138556965,0.048121924,0.006262029,0.000510878,0.176344807,0.197795003,0.199876587,0.209624076,0.216359527,0.169487469,0.185754482,0.200243512,0.223070773,0.221443764,0.155339059,0.157007056,0.194145616,0.204107479,0.289400791,0.157895786,0.146054591,0.167363647,0.209608294,0.319077683,0.141167911,0.140142908,0.145618833,0.204582608,0.368487741,,
10489,National College,3,10,Four-year for-profit,1,3,KY,Lexington-Fayette,0.304235996,0.295933163,0.232188943,0.127653107,0.039988791,0.011277797,0.006021958,0.000517502,9.73969E-05,0.243041485,0.328111446,0.313537478,0.092268769,0.023040822,0.258946818,0.316201915,0.272880984,0.11760213,0.034368152,0.253940306,0.299285123,0.292050227,0.135950915,0.01877343,0.163133809,0.294415716,0.357128967,0.127305203,0.058016305,0.298570454,0.323862742,0.316238305,0,0.061328499,,
4617,National College Of Business And Technology,3,11,Two-year for-profit,2,3,TN,Nashville,0.294030994,0.236639291,0.244619563,0.174890563,0.04981959,0.009028827,0.009028827,0.000185921,3.40778E-05,0.118413401,0.378959163,0.419026008,0.061759861,0.021841567,0.098635421,0.369924804,0.435498408,0.050763697,0.045177669,0.285179021,0.123083359,0.343620512,0.223725896,0.024391212,0.216623705,0.451379546,0.207401337,0.066090661,0.058504752,0.254947632,0.352060842,0.136884703,0.249900077,0.006206746,,
12105,National Park Community College,1,9,Two-year (public and private not-for-profit),2,3,AR,Hot Springs,0.227490245,0.248021645,0.248281788,0.179909247,0.096297074,0.034218511,0.016224574,0.003692963,4.66385E-05,0.233789429,0.24719756,0.306468632,0.139088377,0.073456002,0.133938864,0.305251076,0.29415659,0.222633495,0.044019974,0.156606826,0.262665558,0.265519359,0.230650895,0.084557361,0.151028898,0.240451095,0.292992404,0.188446882,0.127080722,0.165338859,0.227569401,0.179724253,0.28903747,0.138330018,,
10168,Nationwide Beauty Academy,3,11,Two-year for-profit,2,2,OH,Columbus,0.110882683,0.185148219,0.235198276,0.294131432,0.17463939,0.046373665,0.023944965,0.003142044,0.000294718,0.228812233,0.362001449,0.255302307,0.133172103,0.020711908,0.146184572,0.374227635,0.220165532,0.19683373,0.06258853,0.119204874,0.34460059,0.326039208,0.162111911,0.048043417,0.17452915,0.2755682,0.244442703,0.205844332,0.099615615,0.248228201,0.173151914,0.220061224,0.189205314,0.169353347,,
6982,Naugatuck Valley Community College,1,9,Two-year (public and private not-for-profit),2,1,CT,Bridgeport,0.102760135,0.166047658,0.20856385,0.299532549,0.223095809,0.075828963,0.023804488,0.003364499,0.000873054,0.150908349,0.231184183,0.216352416,0.260438973,0.141116079,0.143161805,0.173050965,0.233926075,0.276881209,0.172979946,0.13662888,0.162596823,0.248904899,0.260146684,0.191722714,0.128015667,0.154388053,0.226027478,0.279126008,0.212442794,0.101743438,0.130340203,0.231715185,0.272866948,0.263334225,,
3593,Navarro College,1,9,Two-year (public and private not-for-profit),2,3,TX,Corsicana,0.183963127,0.225224587,0.229615221,0.223266583,0.137930481,0.041285883,0.019308623,0.002825379,2.55192E-05,0.188104281,0.257676182,0.251720843,0.204508326,0.097990368,0.156818519,0.182993126,0.281503033,0.2309217,0.147763622,0.112982789,0.184883304,0.248395681,0.263881832,0.189856393,0.138522019,0.160045487,0.198226654,0.264217895,0.238987945,0.106233725,0.154494473,0.198069169,0.261139547,0.280063086,,
2779,Nazareth College Of Rochester,2,6,Selective private,1,1,NY,Buffalo,0.04527235,0.106486451,0.158283364,0.27640383,0.413554005,0.182659402,0.079191137,0.012079916,0.001082506,0.056470203,0.27514799,0.170836111,0.348826828,0.148718869,0.103922408,0.085962625,0.168986264,0.388782344,0.25234636,0.063993242,0.117674139,0.192341512,0.427702942,0.198288165,0.071297206,0.089817477,0.173790214,0.37350627,0.291588832,0.059807491,0.103112508,0.123652288,0.350750267,0.362677446,,
2555,Nebraska Wesleyan University,2,6,Selective private,1,2,NE,Lincoln,0.037686421,0.126897421,0.205782503,0.298637476,0.33099618,0.197888826,0.118631113,0.02061519,0.000145097,0.08731656,0.049526339,0.196287174,0.505457394,0.161412533,0.065737964,0.087446287,0.113884527,0.331445649,0.401485573,0.05918671,0.095705495,0.225522722,0.318548695,0.301036379,0.068027928,0.080755862,0.136121438,0.363982156,0.351112615,0.075595433,0.063518937,0.119022481,0.291617803,0.450245347,,
3988,Neumann University,2,6,Selective private,1,1,PA,Philadelphia,0.079546486,0.150480486,0.197003678,0.252017691,0.320951658,0.138385496,0.056990989,0.01110197,0.000107565,0.153327842,0.192559268,0.170928783,0.316989982,0.166194125,0.110934748,0.141035548,0.191687565,0.276885444,0.279456695,0.110144071,0.121917362,0.192999527,0.288669742,0.286269297,0.106602881,0.119594628,0.192745534,0.259220493,0.321836464,0.090201277,0.131985759,0.182034239,0.237363644,0.358415081,,
41143,Nevada State College,1,7,Nonselective four-year public,1,4,NV,Las Vegas,0.040714871,0.145298899,0.225320464,0.265495957,0.32316981,0.147216322,0.071762175,0.019330727,0.000184174,0.207998127,0.019462533,0.401617109,0.35980955,0.011112681,0.013593464,0.146052528,0.405864504,0.347642513,0.08684699,0.204556424,0.169336647,0.179608878,0.25878872,0.18770933,0.276331605,0.1071004,0.1942781,0.159347264,0.262942631,0.219086682,0.081972367,0.137038355,0.192261686,0.369640911,,
7780,New Castle School Of Trades,3,11,Two-year for-profit,2,1,PA,Youngstown,0.20639187,0.235670034,0.258333183,0.189733722,0.109871191,0.036180853,0.02394975,0.000505221,0.0001292,0.306887853,0.150670726,0.157850578,0.181766217,0.202824626,0.131094619,0.247814115,0.230973972,0.155528941,0.234588353,0.167088114,0.228758785,0.165572558,0.25520033,0.183380213,0.12720446,0.168700321,0.094950555,0.318526948,0.290617717,0.00756835,0.251340891,0.376913738,0.123046112,0.241130909,,
2579,New England College,2,6,Selective private,1,1,NH,Manchester,0.056638004,0.080901949,0.225249392,0.216849784,0.42036087,0.280430634,0.16036697,0.031236695,0.003961149,0.183276067,0.109486138,0.390788451,0.162678204,0.15377114,0.150673311,0.219573079,0.22486692,0.195148888,0.209737802,0.097703634,0.177434493,0.262652138,0.33799129,0.124218445,0.126998971,0.127467707,0.19233827,0.362637887,0.190557165,0.068937902,0.143068394,0.204342113,0.31106488,0.272586711,,
22540,New England Culinary Institute,3,10,Four-year for-profit,1,1,VT,Claremont,0.103798326,0.111870274,0.201511429,0.290631669,0.292188301,0.198385277,0.117615453,0.025063342,0.001573369,0.148990485,0.120533372,0.331936767,0.248157684,0.150381692,0.051359444,0.162003088,0.227247042,0.258016914,0.301373512,0.075725212,0.124699975,0.255369826,0.331391074,0.212813914,0.115023814,0.112249757,0.290858609,0.270047306,0.211820515,0.10539535,0.152067127,0.309457198,0.307678928,0.125401397,,
7486,New England Institute Of Art ,3,10,Four-year for-profit,1,1,MA,Boston,0.096266532,0.168616235,0.209319136,0.251220683,0.274577414,0.116291648,0.057957005,0.011116961,0.00116381,0.149953083,0.221931486,0.206511453,0.306088194,0.115515784,0.127301798,0.245793847,0.260568824,0.186884542,0.179450988,0.123471745,0.206300494,0.238274467,0.268552669,0.163400626,0.10751337,0.165951958,0.215069419,0.282111301,0.229353952,0.087010884,0.161639943,0.216928802,0.27129463,0.263125741,,
7845,New England Institute Of Technology,2,8,Nonselective four-year private not-for-profit,1,1,RI,Providence,0.120188811,0.168790803,0.237914502,0.277973622,0.195132261,0.076255476,0.026781146,0.005097159,0.000550074,0.138357317,0.221783037,0.237258985,0.240676386,0.161924275,0.146675984,0.144464658,0.204046821,0.269112845,0.235699692,0.11438208,0.144137059,0.204673211,0.280924901,0.255882749,0.103407259,0.115980771,0.184895621,0.274538167,0.321178181,0.094963137,0.082294005,0.192901614,0.243478143,0.386363102,,
2613,New Jersey City University,1,5,Selective public,1,1,NJ,Newark,0.204097447,0.239731039,0.20749729,0.200035654,0.14863857,0.054122763,0.013071921,0.000940018,1.60049E-05,0.127932444,0.188619565,0.184423356,0.238439946,0.260584689,0.121251894,0.125757655,0.178193681,0.283103204,0.291693566,0.093929766,0.138936887,0.183587048,0.281569162,0.301977137,0.083301924,0.159634517,0.161149723,0.266482798,0.32943104,0.105183858,0.113242877,0.164347992,0.248079368,0.369145906,,
2621,New Jersey Institute Of Technology,1,5,Selective public,1,1,NJ,Newark,0.101390671,0.148113362,0.177280847,0.234071282,0.339143839,0.160476503,0.052913511,0.003841406,3.09818E-05,0.06500143,0.084129979,0.066368899,0.146590618,0.637909074,0.108899861,0.049039151,0.072648591,0.126336489,0.643075908,0.049902678,0.070442712,0.099014042,0.168933109,0.611707459,0.060503334,0.053767694,0.061007267,0.140070003,0.684651702,0.07068442,0.062375009,0.06414068,0.147478144,0.655321748,,
2653,New Mexico Highlands University,1,5,Selective public,1,4,NM,Las Vegas,0.211756085,0.280710021,0.214453402,0.196901804,0.096178689,0.03199606,0.01476214,0.000743584,9.39799E-06,0.167378869,0.207471507,0.211683362,0.267643874,0.145822388,0.131997764,0.178421058,0.236922724,0.306349228,0.146309226,0.09938121,0.182715305,0.239476322,0.337664502,0.140762661,0.10918457,0.148081348,0.238566898,0.263630234,0.24053695,0.104767382,0.121168433,0.195110766,0.340459575,0.238493844,,
2654,New Mexico Institute Of Mining & Technology,1,3,Highly selective public,1,4,NM,Socorro,0.083693504,0.115279746,0.164085779,0.301060597,0.335880375,0.12867035,0.035787038,0.003925613,0.000236003,0.089121492,0.138261556,0.168093145,0.127755522,0.476768285,0.107496587,0.174837588,0.091703723,0.164678193,0.461283908,0.129373357,0.110514391,0.118934563,0.176038014,0.465139676,0.084524231,0.090277315,0.135274003,0.182675933,0.507248518,0.111610718,0.098111388,0.137660961,0.159610174,0.493006759,,
2655,New Mexico Junior College,1,9,Two-year (public and private not-for-profit),2,4,NM,Hobbs,0.220423205,0.225883046,0.250327476,0.225138298,0.078227975,0.034217239,0.010344202,0.003472234,0.00085755,0.188599047,0.218496833,0.251018891,0.145046562,0.196838667,0.216038027,0.217301848,0.169867302,0.190510368,0.206282456,0.141859944,0.201239866,0.190173112,0.201237623,0.265489455,0.183675634,0.170235739,0.160048652,0.159097203,0.326942772,0.145526118,0.161771829,0.14424818,0.228524725,0.319929148,,
2656,New Mexico Military Institute,1,9,Two-year (public and private not-for-profit),2,4,NM,Roswell,0.083857323,0.166673622,0.195970631,0.211080072,0.342418352,0.146762382,0.064611649,0.013691121,0.003434505,0.293965511,0.150729606,0.32400829,0.228234198,0.003062396,0.067057424,0.149581034,0.211654067,0.306301593,0.265405882,0.040010649,0.178349959,0.233910765,0.196737992,0.350990634,0.091094353,0.079594564,0.093616226,0.114207066,0.621487791,0.096454573,0.101943517,0.085158988,0.15804635,0.558396572,,
2657,New Mexico State University,1,5,Selective public,1,4,NM,El Paso,0.178919956,0.206067835,0.22498024,0.220047512,0.169984457,0.069609204,0.027074102,0.002120458,0.000113073,0.154983662,0.220886506,0.251269533,0.195054232,0.177806068,0.131338569,0.209765025,0.231474221,0.247240056,0.18018213,0.131975347,0.179080942,0.215702761,0.23918647,0.23405448,0.132061542,0.157229046,0.184808091,0.251260938,0.274640384,0.119081403,0.138837019,0.16783051,0.219364066,0.354887002,,
5223,New River Community College,1,9,Two-year (public and private not-for-profit),2,3,VA,Roanoke,0.116608074,0.153558194,0.269376731,0.268580515,0.191876486,0.085615759,0.034896969,0.004565862,0.001042512,0.156624131,0.242149244,0.279722299,0.199939458,0.121564868,0.185944756,0.21422017,0.275253589,0.19486499,0.129716495,0.154031064,0.169200948,0.291275819,0.266239458,0.119252711,0.152379309,0.13644168,0.267342478,0.294772219,0.149064315,0.118110335,0.183867955,0.221184055,0.264434504,0.212403152,,
20662,"New School, The",2,8,Nonselective four-year private not-for-profit,1,1,NY,New York,0.106427951,0.135968749,0.155252355,0.163995336,0.438355608,0.307701202,0.211901287,0.068522648,0.009841015,0.194616403,0.223403514,0.180203133,0.129216761,0.272560188,0.171693827,0.193854521,0.102625836,0.190594904,0.341230913,0.138955444,0.231517538,0.151552132,0.175293003,0.302681883,0.183521524,0.177277659,0.14497237,0.175278072,0.318950376,0.20799645,0.19987865,0.123246727,0.176986032,0.29189214,,
2696,New York City College Of Technology Of The City University Of New,1,5,Selective public,1,1,NY,New York,0.352565161,0.309302291,0.190737386,0.101025359,0.046369803,0.014088112,0.003965247,0.001081995,0.00024917,0.118695856,0.179014875,0.213272824,0.252632463,0.236383982,0.133318608,0.149128673,0.185058708,0.288388157,0.244105854,0.099595612,0.163932087,0.180725438,0.296560964,0.259185899,0.14829657,0.145014444,0.187676292,0.206783143,0.31222955,0.083048584,0.178686682,0.166591214,0.25722988,0.314443639,,
2782,New York Institute Of Technology,2,6,Selective private,1,1,NY,New York,0.146080596,0.158073642,0.170928051,0.202014697,0.322903014,0.185213316,0.089532375,0.015220797,0.001074037,0.141690874,0.152164302,0.118531278,0.217762611,0.369850935,0.111562305,0.130557197,0.152455898,0.214515925,0.390908676,0.097393641,0.130659646,0.115101081,0.181986295,0.474859338,0.12200923,0.115679196,0.125117049,0.174103786,0.463090739,0.113814562,0.136784796,0.120840103,0.161069401,0.467491137,,
2785,New York University,2,2,Other elite schools (public and private),1,1,NY,New York,0.069385421,0.092358161,0.113981742,0.14868266,0.575592015,0.425813455,0.290552256,0.088063702,0.012611305,0.117477483,0.113454402,0.096718546,0.149578222,0.522771347,0.112312016,0.104658319,0.098968525,0.162295093,0.521766047,0.121310372,0.119228257,0.099334892,0.143494262,0.516632216,0.098174545,0.099025008,0.099025963,0.168465707,0.535308777,0.113045479,0.116689583,0.104137632,0.15160084,0.514526466,,
3440,Newberry College,2,6,Selective private,1,3,SC,Columbia,0.108611216,0.137459501,0.190485083,0.3017778,0.261666399,0.119810166,0.055408418,0.018393575,0.002279566,0.122922312,0.211528874,0.300644677,0.28300109,0.081903048,0.083715088,0.12221428,0.306730449,0.371115965,0.116224217,0.095838088,0.141725242,0.250188644,0.369000996,0.14324703,0.070595637,0.176130222,0.187102215,0.3339616,0.232210326,0.081380985,0.101987917,0.180665488,0.360362521,0.275603088,,
1939,Newman University,2,6,Selective private,1,2,KS,Wichita,0.041185808,0.098804991,0.189339381,0.326005228,0.344664592,0.181096016,0.074881422,0.008060313,0.003211436,0.183681026,0.05605281,0.556897572,0.119852819,0.083515772,0.058285059,0.066541065,0.211116416,0.438155115,0.225902345,0.079175858,0.067061909,0.233856278,0.334164824,0.285741132,0.099029383,0.133930205,0.126840877,0.306365664,0.333833871,0.082976076,0.097313466,0.139577884,0.380422892,0.299709683,,
2874,Niagara County Community College,1,9,Two-year (public and private not-for-profit),2,1,NY,Buffalo,0.117443987,0.159883414,0.229661438,0.311438016,0.181573146,0.049110708,0.012708103,0.000887964,2.40379E-05,0.196093716,0.23957885,0.295979584,0.184661672,0.083686178,0.130999189,0.257270084,0.265987421,0.247466625,0.098276681,0.120485845,0.198583827,0.246235614,0.280432792,0.154261923,0.103568975,0.174676128,0.2651465,0.280199467,0.17640893,0.106626618,0.172025408,0.225833262,0.283178664,0.212336047,,
2788,Niagara University,2,6,Selective private,1,1,NY,Buffalo,0.058389732,0.122918488,0.169669571,0.298220181,0.350802028,0.16176813,0.056597145,0.01112553,0.001424746,0.063924801,0.144158505,0.201543941,0.333509093,0.25686366,0.084834041,0.141540914,0.172690435,0.293030449,0.307904161,0.083823722,0.090495048,0.192203687,0.329404835,0.304072707,0.088007478,0.106570017,0.142537184,0.347748665,0.315136656,0.070723986,0.094112908,0.134768854,0.291490283,0.408903969,,
2005,Nicholls State University,1,5,Selective public,1,3,LA,Houma,0.152552504,0.178753974,0.199915192,0.27096035,0.19781798,0.078444153,0.031667681,0.00516635,0.00072176,0.131319374,0.240784745,0.281941284,0.158643479,0.187311119,0.122554208,0.175215694,0.218932235,0.28062325,0.202674612,0.138451379,0.148274804,0.202634435,0.272460026,0.238179357,0.106352676,0.106188076,0.192464976,0.282315814,0.312678458,0.108833771,0.122635052,0.156751194,0.262018359,0.349761624,,
2197,Nichols College,2,6,Selective private,1,1,MA,Boston,0.044593908,0.114320243,0.164414342,0.260550918,0.41612059,0.185045258,0.089831744,0.014956755,0.00021081,0.087293689,0.051812253,0.172344727,0.165227555,0.523321776,0.056933542,0.085263125,0.174364077,0.293998692,0.389440564,0.104914504,0.075010121,0.127744191,0.24489607,0.447435114,0.073570995,0.121173228,0.132257703,0.265880274,0.407117799,0.065314174,0.076341357,0.123273572,0.22741041,0.507660487,,
5384,Nicolet Area Technical College,1,9,Two-year (public and private not-for-profit),2,2,WI,Rhinelander,0.122877389,0.211882469,0.309551541,0.246797466,0.108891135,0.051008219,0.019567142,0.003333586,0.000167497,0.176582262,0.336518451,0.299768738,0.150273514,0.036857035,0.13113852,0.232694827,0.316443212,0.223190877,0.096532564,0.110164046,0.208750301,0.310518676,0.242077737,0.12848924,0.151184964,0.249506561,0.237968699,0.222951179,0.138388597,0.111500937,0.243270639,0.235840039,0.266210001,0.143178385,,
3765,Norfolk State University,1,5,Selective public,1,3,VA,Virginia Beach,0.20608866,0.27455106,0.238350083,0.180582808,0.100427388,0.027081393,0.005233771,0.000185572,7.02113E-05,0.09381613,0.212726425,0.255198035,0.271145888,0.167113523,0.090055872,0.189617299,0.260061201,0.277573908,0.182691719,0.072455115,0.178003221,0.268078465,0.287199366,0.194263833,0.070357398,0.160294299,0.253395065,0.31341974,0.202533498,0.069824954,0.110625028,0.242645226,0.272431457,0.304473335,,
12261,North Arkansas College,1,9,Two-year (public and private not-for-profit),2,3,AR,Harrison,0.224163747,0.26791366,0.283224782,0.151087056,0.073610756,0.025862556,0.018166755,0.001605573,3.19621E-05,0.210959206,0.299826965,0.265723221,0.132540158,0.09095045,0.134250949,0.23090614,0.302287304,0.222787145,0.109768462,0.140612573,0.221655303,0.287754407,0.245755564,0.104222153,0.130375599,0.179011475,0.191425115,0.318948985,0.180238825,0.153773195,0.200414428,0.185742461,0.278994336,0.18107558,,
2905,North Carolina Agricultural & Technical State University,1,5,Selective public,1,3,NC,Greensboro,0.172297991,0.269351999,0.212976816,0.199820869,0.145552325,0.04931002,0.011779798,0.002160726,5.24051E-05,0.08998769,0.198109935,0.313829039,0.240503469,0.157569867,0.097474312,0.170931274,0.282268797,0.268350774,0.180974844,0.091950684,0.149069623,0.265703227,0.266749091,0.226527375,0.070865556,0.155731351,0.25091828,0.263945096,0.258539717,0.076770492,0.132422061,0.202726745,0.282161827,0.305918874,,
2950,North Carolina Central University,1,5,Selective public,1,3,NC,Raleigh,0.211399999,0.29256996,0.204614849,0.18521362,0.106201572,0.035971306,0.006724975,0.001674898,0.00053368,0.122744908,0.175419646,0.29396778,0.273467731,0.134399935,0.109549979,0.195559514,0.268831068,0.301316758,0.124742681,0.090001391,0.142417013,0.269815864,0.339315793,0.15844994,0.108774302,0.181275615,0.273286286,0.303533103,0.133130694,0.089596631,0.16443718,0.206401383,0.297885789,0.241679016,,
2972,North Carolina State University,1,5,Selective public,1,3,NC,Raleigh,0.042567463,0.082309587,0.141612172,0.238336771,0.495174006,0.286929314,0.142538633,0.02238378,0.001122325,0.116518547,0.129377022,0.191426223,0.24521538,0.317462829,0.089025481,0.102572914,0.141805753,0.251212387,0.415383465,0.091440319,0.101534723,0.137888998,0.246271591,0.42286437,0.075933225,0.10269437,0.128924491,0.245793228,0.446654686,0.083609914,0.087334066,0.111016694,0.215028235,0.50301109,,
2951,North Carolina Wesleyan College,2,6,Selective private,1,3,NC,Wilson,0.146570271,0.228971361,0.19311366,0.203276409,0.228068298,0.101834616,0.043687969,0.009507109,3.36463E-05,0.14065193,0.178108483,0.32000539,0.262512194,0.098722002,0.099542958,0.196953181,0.335398705,0.236011134,0.132094022,0.11611824,0.118338704,0.233264992,0.302636416,0.229641648,0.136170256,0.14729143,0.240937466,0.247215874,0.228384974,0.090860602,0.174332979,0.147707621,0.271719286,0.315379512,,
1734,North Central College,2,6,Selective private,1,2,IL,Chicago,0.03401416,0.083188777,0.166036836,0.293153895,0.423606333,0.221154133,0.101014,0.018419026,0.004239158,0.19190448,0.102446734,0.145482106,0.238201379,0.321965302,0.07381138,0.115319992,0.142106484,0.243370765,0.425391379,0.09614444,0.133125198,0.094009559,0.32387817,0.352842634,0.087096815,0.071742945,0.120006971,0.300625296,0.420527972,0.082714385,0.090104335,0.140933293,0.301287898,0.384960089,,
5265,North Central Kansas Technical College,1,9,Two-year (public and private not-for-profit),2,2,KS,Beloit,0.119593875,0.199763725,0.348199651,0.200367287,0.132075463,0.0548962,0.028983091,0.005782018,0.000210551,0.088890752,0.253843371,0.312936868,0.292460518,0.051868492,0.029779677,0.125366987,0.242269213,0.289930384,0.312653738,0.053375753,0.135130851,0.230576269,0.355653202,0.225263925,0.065030171,0.13112625,0.159621683,0.345765934,0.298455961,0.158959132,0.070238426,0.195540119,0.198025317,0.377237006,,
2299,North Central Michigan College,1,9,Two-year (public and private not-for-profit),2,2,MI,Petoskey,0.119622165,0.218059271,0.293950384,0.24497464,0.12339354,0.043009923,0.018821524,0.004116289,0.000806212,0.164855863,0.287016722,0.362425146,0.115097853,0.070604416,0.142400549,0.258350826,0.308687176,0.206807688,0.083753761,0.147543317,0.291797594,0.28443808,0.185405646,0.090815363,0.137734885,0.203427409,0.297388541,0.245014518,0.116434647,0.085603929,0.191892442,0.244445744,0.244929067,0.233128818,,
2514,North Central Missouri College,1,9,Two-year (public and private not-for-profit),2,2,MO,Trenton,0.147083376,0.232842434,0.321173861,0.247260189,0.051640141,0.023453889,0.012822495,0.001588421,0.000140318,0.325056857,0.114947527,0.394381044,0.085116111,0.080498461,0.15509051,0.257018179,0.283896405,0.186181656,0.117813251,0.173667951,0.173924059,0.324797184,0.226666973,0.100943834,0.130607978,0.081898381,0.318288527,0.313113644,0.15609147,0.099683501,0.271701481,0.132914972,0.300462457,0.195237588,,
5313,North Central State College,1,9,Two-year (public and private not-for-profit),2,2,OH,Mansfield,0.116251314,0.226624404,0.305384318,0.268722335,0.083017629,0.023706803,0.011523082,0.002105226,0,0.157279476,0.350032537,0.258199492,0.140316057,0.094172438,0.149084916,0.240410767,0.307041105,0.226360926,0.077102287,0.093276795,0.244107233,0.267185837,0.266012692,0.129417444,0.127675902,0.233320306,0.256105697,0.244841907,0.138056187,0.120133601,0.20311559,0.237635725,0.248496255,0.190618829,,
3558,North Central Texas College,1,9,Two-year (public and private not-for-profit),2,3,TX,Dallas,0.109141974,0.145607242,0.199526326,0.274774671,0.270949787,0.120331603,0.050143804,0.005930964,0.000202271,0.167156508,0.221551345,0.262320338,0.20794779,0.14102402,0.160491243,0.18640581,0.248727229,0.222802225,0.181573494,0.159373524,0.180990311,0.210276483,0.244186644,0.205173038,0.131101102,0.135837082,0.208394575,0.274635234,0.250032006,0.145639,0.168648787,0.209794454,0.24233184,0.23358592,,
2369,North Central University,2,6,Selective private,1,2,MN,Minneapolis,0.0591686,0.153537014,0.265739414,0.326472647,0.195082326,0.075744313,0.027210481,0.003998706,0.0001292,0.119352229,0.109537319,0.133769397,0.495597998,0.141743057,0.116584734,0.192027862,0.242205479,0.215273342,0.233908583,0.129936127,0.19997499,0.243172841,0.293225818,0.133690223,0.163879176,0.233205197,0.208931547,0.252070202,0.141913878,0.121424377,0.169725764,0.192003804,0.259088899,0.257757156,,
7111,North Country Community College,1,9,Two-year (public and private not-for-profit),2,1,NY,Plattsburgh,0.185132421,0.225017995,0.234728761,0.264670221,0.090450602,0.02710754,0.01127181,0.001519152,0.000280692,0.15882533,0.356911869,0.226458152,0.121995526,0.135809123,0.15745033,0.302907493,0.283803853,0.135870084,0.11996824,0.094271806,0.181145078,0.317057489,0.217721916,0.189803711,0.113497033,0.203054126,0.236229814,0.199513419,0.247705608,0.190088057,0.095909533,0.205838639,0.30306707,0.205096701,,
2996,North Dakota State College Of Science,1,9,Two-year (public and private not-for-profit),2,2,ND,Fargo,0.097160186,0.216437964,0.316711285,0.267537046,0.10215352,0.037894825,0.009242467,0.001778451,0.000325517,0.11933168,0.12133949,0.237252007,0.216089092,0.305987731,0.072880763,0.136466386,0.200919713,0.277401331,0.312331807,0.065529116,0.097140309,0.181231817,0.327429789,0.328668969,0.065241546,0.089215506,0.164762813,0.332961584,0.347818551,0.063685699,0.094642056,0.204087841,0.245003359,0.392581044,,
2997,North Dakota State University - Main Campus - Fargo,1,5,Selective public,1,2,ND,Fargo,0.05157349,0.125078764,0.239710148,0.324446402,0.259191196,0.113227421,0.052257134,0.006505201,0.000213981,0.095529743,0.127518806,0.176738903,0.271810635,0.328401913,0.077205499,0.088317438,0.154253943,0.296925232,0.383297888,0.069261532,0.080944375,0.170697811,0.293639726,0.385456557,0.051402308,0.076720339,0.131283984,0.274338571,0.466254798,0.06646209,0.075440054,0.110991955,0.240968782,0.506137118,,
1508,North Florida Community College,1,9,Two-year (public and private not-for-profit),2,3,FL,Lake City,0.248738127,0.239441446,0.212488601,0.210406643,0.088925184,0.02765521,0.011791307,0.002797056,1.2204E-07,0.151435953,0.30991292,0.289322462,0.193911459,0.055417206,0.188395355,0.221445005,0.287480807,0.219279135,0.083399698,0.112355898,0.251328304,0.282102548,0.186952998,0.167260253,0.103129371,0.161519488,0.321081955,0.313701718,0.100567468,0.113814095,0.186235851,0.226759542,0.325759248,0.147431264,,
5619,North Georgia Technical College,1,9,Two-year (public and private not-for-profit),2,3,GA,Gainesville,0.294500287,0.26407342,0.209028186,0.160709411,0.071688695,0.028238016,0.011306378,0.004451475,0.0001292,0.180143559,0.414590141,0.196626408,0.125311221,0.08332867,0.183515134,0.278381281,0.312151591,0.154442937,0.071509056,0.167392844,0.274780981,0.254038833,0.233081974,0.070705368,0.225346602,0.223914042,0.229511988,0.19822999,0.122997378,0.0995501,0.289449588,0.233460441,0.277815132,0.099724739,,
3441,North Greenville University,2,8,Nonselective four-year private not-for-profit,1,3,SC,Greenville,0.067824349,0.152687394,0.263230622,0.318181902,0.198075733,0.054976247,0.021262029,0.002640584,0.000270867,0.202537613,0.119925185,0.296918528,0.214554187,0.166064487,0.097843108,0.216259654,0.333977086,0.240127627,0.111792525,0.141595984,0.161806829,0.282183495,0.311104272,0.103309419,0.161570976,0.120160203,0.229746797,0.294548174,0.19397385,0.098052504,0.121649805,0.25584408,0.332422937,0.192030675,,
